phenotype_name	source_concept_id	standard_concept_id	source_name	source_vocabulary	source_domain	standard_name	standard_vocabulary	standard_domain
opioids	42629507	42628941	Xtampza	RxNorm	Drug	Abuse-Deterrent 12 HR Oxycodone 36 MG Extended Release Oral Capsule [Xtampza]	RxNorm	Drug
opioids	42629507	42628943	Xtampza	RxNorm	Drug	Oxycodone 36 MG Extended Release Oral Capsule [Xtampza]	RxNorm	Drug
opioids	42629507	42629508	Xtampza	RxNorm	Drug	Oxycodone 9 MG [Xtampza]	RxNorm	Drug
opioids	42629507	42629509	Xtampza	RxNorm	Drug	Oxycodone Extended Release Oral Capsule [Xtampza]	RxNorm	Drug
opioids	42629507	42629510	Xtampza	RxNorm	Drug	Abuse-Deterrent 12 HR Oxycodone 9 MG Extended Release Oral Capsule [Xtampza]	RxNorm	Drug
opioids	42629507	42629512	Xtampza	RxNorm	Drug	Oxycodone 9 MG Extended Release Oral Capsule [Xtampza]	RxNorm	Drug
opioids	42801107	42800848	Proprinal	RxNorm	Drug	Ibuprofen 200 MG Oral Tablet [Proprinal]	RxNorm	Drug
opioids	42801107	42800849	Proprinal	RxNorm	Drug	Ibuprofen 200 MG [Proprinal]	RxNorm	Drug
opioids	42801107	42800854	Proprinal	RxNorm	Drug	Ibuprofen Oral Tablet [Proprinal]	RxNorm	Drug
opioids	42901149	42901150	Backaid	RxNorm	Drug	Acetaminophen 500 MG / pamabrom 25 MG [Backaid]	RxNorm	Drug
opioids	42901149	42901151	Backaid	RxNorm	Drug	Acetaminophen / pamabrom Oral Tablet [Backaid]	RxNorm	Drug
opioids	42901149	42901795	Backaid	RxNorm	Drug	Acetaminophen 500 MG / pamabrom 25 MG Oral Tablet [Backaid]	RxNorm	Drug
opioids	42901533	42901534	Ibutab	RxNorm	Drug	Ibuprofen 200 MG [Ibutab]	RxNorm	Drug
opioids	42901533	42901535	Ibutab	RxNorm	Drug	Ibuprofen Oral Tablet [Ibutab]	RxNorm	Drug
opioids	42901533	42902222	Ibutab	RxNorm	Drug	Ibuprofen 200 MG Oral Tablet [Ibutab]	RxNorm	Drug
opioids	43525479	40138445	Ascomp	RxNorm	Drug	Aspirin / butalbital / Caffeine / Codeine Oral Capsule [Ascomp]	RxNorm	Drug
opioids	43525479	40222000	Ascomp	RxNorm	Drug	Aspirin 325 MG / butalbital 50 MG / Caffeine 40 MG / Codeine Phosphate 30 MG Oral Capsule [Ascomp]	RxNorm	Drug
opioids	43525479	40222002	Ascomp	RxNorm	Drug	Aspirin 325 MG / butalbital 50 MG / Caffeine 40 MG / Codeine Phosphate 30 MG [Ascomp]	RxNorm	Drug
opioids	43525532	40164449	Zodryl AC	RxNorm	Drug	Chlorpheniramine / Codeine Oral Suspension [Zodryl AC]	RxNorm	Drug
opioids	43525532	40222185	Zodryl AC	RxNorm	Drug	Chlorpheniramine 0.2 MG/ML / Codeine Phosphate 1 MG/ML Oral Suspension [Zodryl AC]	RxNorm	Drug
opioids	43525532	40222186	Zodryl AC	RxNorm	Drug	Chlorpheniramine 0.2 MG/ML / Codeine Phosphate 1 MG/ML [Zodryl AC]	RxNorm	Drug
opioids	43525532	40222197	Zodryl AC	RxNorm	Drug	Chlorpheniramine 0.222 MG/ML / Codeine Phosphate 1 MG/ML Oral Suspension [Zodryl AC]	RxNorm	Drug
opioids	43525532	40222198	Zodryl AC	RxNorm	Drug	Chlorpheniramine 0.222 MG/ML / Codeine Phosphate 1 MG/ML [Zodryl AC]	RxNorm	Drug
opioids	43525532	40222203	Zodryl AC	RxNorm	Drug	Chlorpheniramine 0.25 MG/ML / Codeine Phosphate 1 MG/ML Oral Suspension [Zodryl AC]	RxNorm	Drug
opioids	43525532	40222204	Zodryl AC	RxNorm	Drug	Chlorpheniramine 0.25 MG/ML / Codeine Phosphate 1 MG/ML [Zodryl AC]	RxNorm	Drug
opioids	43525532	40222209	Zodryl AC	RxNorm	Drug	Chlorpheniramine 0.267 MG/ML / Codeine Phosphate 1 MG/ML Oral Suspension [Zodryl AC]	RxNorm	Drug
opioids	43525532	40222210	Zodryl AC	RxNorm	Drug	Chlorpheniramine 0.267 MG/ML / Codeine Phosphate 1 MG/ML [Zodryl AC]	RxNorm	Drug
opioids	43525532	40222215	Zodryl AC	RxNorm	Drug	Chlorpheniramine 0.286 MG/ML / Codeine Phosphate 1 MG/ML Oral Suspension [Zodryl AC]	RxNorm	Drug
opioids	43525532	40222216	Zodryl AC	RxNorm	Drug	Chlorpheniramine 0.286 MG/ML / Codeine Phosphate 1 MG/ML [Zodryl AC]	RxNorm	Drug
opioids	43525532	40222221	Zodryl AC	RxNorm	Drug	Chlorpheniramine 0.333 MG/ML / Codeine Phosphate 1 MG/ML Oral Suspension [Zodryl AC]	RxNorm	Drug
opioids	43525532	40222222	Zodryl AC	RxNorm	Drug	Chlorpheniramine 0.333 MG/ML / Codeine Phosphate 1 MG/ML [Zodryl AC]	RxNorm	Drug
opioids	43525532	40222227	Zodryl AC	RxNorm	Drug	Chlorpheniramine 0.4 MG/ML / Codeine Phosphate 1 MG/ML Oral Suspension [Zodryl AC]	RxNorm	Drug
opioids	43525532	40222228	Zodryl AC	RxNorm	Drug	Chlorpheniramine 0.4 MG/ML / Codeine Phosphate 1 MG/ML [Zodryl AC]	RxNorm	Drug
opioids	43525541	40146709	Ibudone	RxNorm	Drug	Hydrocodone / Ibuprofen Oral Tablet [Ibudone]	RxNorm	Drug
opioids	43525541	40164693	Ibudone	RxNorm	Drug	Hydrocodone Bitartrate 10 MG / Ibuprofen 200 MG Oral Tablet [Ibudone]	RxNorm	Drug
opioids	43525541	40164695	Ibudone	RxNorm	Drug	Hydrocodone Bitartrate 10 MG / Ibuprofen 200 MG [Ibudone]	RxNorm	Drug
opioids	43525541	40164708	Ibudone	RxNorm	Drug	Hydrocodone Bitartrate 5 MG / Ibuprofen 200 MG Oral Tablet [Ibudone]	RxNorm	Drug
opioids	43525541	40164710	Ibudone	RxNorm	Drug	Hydrocodone Bitartrate 5 MG / Ibuprofen 200 MG [Ibudone]	RxNorm	Drug
opioids	43532683	43532684	PediaCare Children's Pain & Fever w/ Ibuprofen	RxNorm	Drug	Ibuprofen 20 MG/ML [PediaCare Children's Pain & Fever w/ Ibuprofen]	RxNorm	Drug
opioids	43532683	43532685	PediaCare Children's Pain & Fever w/ Ibuprofen	RxNorm	Drug	Ibuprofen Oral Suspension [PediaCare Children's Pain & Fever w/ Ibuprofen]	RxNorm	Drug
opioids	43532683	43532886	PediaCare Children's Pain & Fever w/ Ibuprofen	RxNorm	Drug	Ibuprofen 20 MG/ML Oral Suspension [PediaCare Children's Pain & Fever w/ Ibuprofen]	RxNorm	Drug
opioids	43532686	43532687	PediaCare Cough & Sore Throat Plus APAP	RxNorm	Drug	Acetaminophen 32 MG/ML / Dextromethorphan Hydrobromide 1 MG/ML [PediaCare Cough & Sore Throat Plus APAP]	RxNorm	Drug
opioids	43532686	43532688	PediaCare Cough & Sore Throat Plus APAP	RxNorm	Drug	Acetaminophen / Dextromethorphan Oral Suspension [PediaCare Cough & Sore Throat Plus APAP]	RxNorm	Drug
opioids	43532686	43532887	PediaCare Cough & Sore Throat Plus APAP	RxNorm	Drug	Acetaminophen 32 MG/ML / Dextromethorphan Hydrobromide 1 MG/ML Oral Suspension [PediaCare Cough & Sore Throat Plus APAP]	RxNorm	Drug
opioids	43560524	43560445	Dolofin Infantil	RxNorm	Drug	Acetaminophen 32 MG/ML Oral Suspension [Dolofin Infantil]	RxNorm	Drug
opioids	43560524	43560446	Dolofin Infantil	RxNorm	Drug	Acetaminophen 32 MG/ML [Dolofin Infantil]	RxNorm	Drug
opioids	43560524	43560454	Dolofin Infantil	RxNorm	Drug	Acetaminophen Oral Suspension [Dolofin Infantil]	RxNorm	Drug
opioids	43560620	43560439	Nodolor	RxNorm	Drug	Acetaminophen / dichloralphenazone / isometheptene Oral Capsule [Nodolor]	RxNorm	Drug
opioids	43560620	43560447	Nodolor	RxNorm	Drug	Acetaminophen 325 MG / dichloralphenazone 100 MG / isometheptene 65 MG Oral Capsule [Nodolor]	RxNorm	Drug
opioids	43560620	43560448	Nodolor	RxNorm	Drug	Acetaminophen 325 MG / dichloralphenazone 100 MG / isometheptene 65 MG [Nodolor]	RxNorm	Drug
opioids	44507607	44507530	Zorvolex	RxNorm	Drug	Diclofenac 18 MG Oral Capsule [Zorvolex]	RxNorm	Drug
opioids	44507607	44507531	Zorvolex	RxNorm	Drug	Diclofenac 18 MG [Zorvolex]	RxNorm	Drug
opioids	44507607	44507534	Zorvolex	RxNorm	Drug	Diclofenac 35 MG Oral Capsule [Zorvolex]	RxNorm	Drug
opioids	44507607	44507535	Zorvolex	RxNorm	Drug	Diclofenac 35 MG [Zorvolex]	RxNorm	Drug
opioids	44507607	44507536	Zorvolex	RxNorm	Drug	Diclofenac Oral Capsule [Zorvolex]	RxNorm	Drug
opioids	44814485	44814263	Xartemis	RxNorm	Drug	12 HR Acetaminophen 325 MG / Oxycodone Hydrochloride 7.5 MG Extended Release Oral Tablet [Xartemis]	RxNorm	Drug
opioids	44814485	44814282	Xartemis	RxNorm	Drug	Acetaminophen 325 MG / Oxycodone Hydrochloride 7.5 MG Extended Release Oral Tablet [Xartemis]	RxNorm	Drug
opioids	44814485	44814283	Xartemis	RxNorm	Drug	Acetaminophen 325 MG / Oxycodone Hydrochloride 7.5 MG [Xartemis]	RxNorm	Drug
opioids	44814485	44814285	Xartemis	RxNorm	Drug	Acetaminophen / Oxycodone Extended Release Oral Tablet [Xartemis]	RxNorm	Drug
opioids	44816070	44816071	Qlearquil Daytime Sinus & Congestion	RxNorm	Drug	Acetaminophen 325 MG / Phenylephrine Hydrochloride 5 MG [Qlearquil Daytime Sinus & Congestion]	RxNorm	Drug
opioids	44816070	44816072	Qlearquil Daytime Sinus & Congestion	RxNorm	Drug	Acetaminophen / Phenylephrine Oral Capsule [Qlearquil Daytime Sinus & Congestion]	RxNorm	Drug
opioids	44816070	44816262	Qlearquil Daytime Sinus & Congestion	RxNorm	Drug	Acetaminophen 325 MG / Phenylephrine Hydrochloride 5 MG Oral Capsule [Qlearquil Daytime Sinus & Congestion]	RxNorm	Drug
opioids	45774941	45774941	Naloxone / Oxycodone Extended Release Oral Tablet	RxNorm	Drug	Naloxone / Oxycodone Extended Release Oral Tablet	RxNorm	Drug
opioids	45774941	45774943	Naloxone / Oxycodone Extended Release Oral Tablet	RxNorm	Drug	Naloxone Hydrochloride 10 MG / Oxycodone Hydrochloride 20 MG Extended Release Oral Tablet	RxNorm	Drug
opioids	45774941	45774946	Naloxone / Oxycodone Extended Release Oral Tablet	RxNorm	Drug	Naloxone Hydrochloride 20 MG / Oxycodone Hydrochloride 40 MG Extended Release Oral Tablet	RxNorm	Drug
opioids	45774941	45774949	Naloxone / Oxycodone Extended Release Oral Tablet	RxNorm	Drug	Naloxone Hydrochloride 5 MG / Oxycodone Hydrochloride 10 MG Extended Release Oral Tablet	RxNorm	Drug
opioids	45775130	45775131	Targiniq	RxNorm	Drug	Naloxone Hydrochloride 5 MG / Oxycodone Hydrochloride 10 MG [Targiniq]	RxNorm	Drug
opioids	45775130	45775132	Targiniq	RxNorm	Drug	Naloxone / Oxycodone Extended Release Oral Tablet [Targiniq]	RxNorm	Drug
opioids	45775130	45775133	Targiniq	RxNorm	Drug	12 HR Naloxone Hydrochloride 5 MG / Oxycodone Hydrochloride 10 MG Extended Release Oral Tablet [Targiniq]	RxNorm	Drug
opioids	45775130	45775134	Targiniq	RxNorm	Drug	Naloxone Hydrochloride 5 MG / Oxycodone Hydrochloride 10 MG Extended Release Oral Tablet [Targiniq]	RxNorm	Drug
opioids	45776383	45776384	Verdrocet	RxNorm	Drug	Acetaminophen 325 MG / Hydrocodone Bitartrate 2.5 MG [Verdrocet]	RxNorm	Drug
opioids	45776383	45776385	Verdrocet	RxNorm	Drug	Acetaminophen / Hydrocodone Oral Tablet [Verdrocet]	RxNorm	Drug
opioids	45776383	45776386	Verdrocet	RxNorm	Drug	Acetaminophen 325 MG / Hydrocodone Bitartrate 2.5 MG Oral Tablet [Verdrocet]	RxNorm	Drug
opioids	45776387	45776388	Xylon	RxNorm	Drug	Hydrocodone Bitartrate 10 MG / Ibuprofen 200 MG [Xylon]	RxNorm	Drug
opioids	45776387	45776389	Xylon	RxNorm	Drug	Hydrocodone / Ibuprofen Oral Tablet [Xylon]	RxNorm	Drug
opioids	45776387	45776390	Xylon	RxNorm	Drug	Hydrocodone Bitartrate 10 MG / Ibuprofen 200 MG Oral Tablet [Xylon]	RxNorm	Drug
opioids	46221209	1718070	Dyloject	RxNorm	Drug	Diclofenac Injection [Dyloject]	RxNorm	Drug
opioids	46221209	1718072	Dyloject	RxNorm	Drug	Diclofenac Sodium 37.5 MG/ML Injection [Dyloject]	RxNorm	Drug
opioids	46221209	46221210	Dyloject	RxNorm	Drug	Diclofenac Sodium 37.5 MG/ML [Dyloject]	RxNorm	Drug
opioids	46221209	46221212	Dyloject	RxNorm	Drug	1 ML Diclofenac Sodium 37.5 MG/ML Injection [Dyloject]	RxNorm	Drug
opioids	46233920	46233921	Tuzistra	RxNorm	Drug	CHLORPHENIRAMINE POLISTIREX 0.8 MG/ML / CODEINE POLISTIREX 4 MG/ML [Tuzistra]	RxNorm	Drug
opioids	46233920	46233922	Tuzistra	RxNorm	Drug	Chlorpheniramine / Codeine Extended Release Suspension [Tuzistra]	RxNorm	Drug
opioids	46233920	46233923	Tuzistra	RxNorm	Drug	12 HR CHLORPHENIRAMINE POLISTIREX 0.8 MG/ML / CODEINE POLISTIREX 4 MG/ML Extended Release Suspension [Tuzistra]	RxNorm	Drug
opioids	46233920	46233925	Tuzistra	RxNorm	Drug	CHLORPHENIRAMINE POLISTIREX 0.8 MG/ML / CODEINE POLISTIREX 4 MG/ML Extended Release Suspension [Tuzistra]	RxNorm	Drug
opioids	46276130	46276131	Histex AC	RxNorm	Drug	Codeine Phosphate 2 MG/ML / Phenylephrine Hydrochloride 2 MG/ML / Triprolidine Hydrochloride 0.5 MG/ML [Histex AC]	RxNorm	Drug
opioids	46276130	46276132	Histex AC	RxNorm	Drug	Codeine / Phenylephrine / Triprolidine Oral Solution [Histex AC]	RxNorm	Drug
opioids	46276130	46276133	Histex AC	RxNorm	Drug	Codeine Phosphate 2 MG/ML / Phenylephrine Hydrochloride 2 MG/ML / Triprolidine Hydrochloride 0.5 MG/ML Oral Solution [Histex AC]	RxNorm	Drug
Oragan transplant	2101017	2101017	Breath test for heart transplant rejection	CPT4	Procedure	Breath test for heart transplant rejection	CPT4	Procedure
Oragan transplant	2106871	2106871	Lung transplant, single; without cardiopulmonary bypass	CPT4	Procedure	Lung transplant, single; without cardiopulmonary bypass	CPT4	Procedure
Oragan transplant	2106882	2106882	Lung transplant, single; with cardiopulmonary bypass	CPT4	Procedure	Lung transplant, single; with cardiopulmonary bypass	CPT4	Procedure
Oragan transplant	2106883	2106883	Lung transplant, double (bilateral sequential or en bloc); without cardiopulmonary bypass	CPT4	Procedure	Lung transplant, double (bilateral sequential or en bloc); without cardiopulmonary bypass	CPT4	Procedure
Oragan transplant	2106884	2106884	Lung transplant, double (bilateral sequential or en bloc); with cardiopulmonary bypass	CPT4	Procedure	Lung transplant, double (bilateral sequential or en bloc); with cardiopulmonary bypass	CPT4	Procedure
Oragan transplant	2107478	2107478	Heart-lung transplant with recipient cardiectomy-pneumonectomy	CPT4	Procedure	Heart-lung transplant with recipient cardiectomy-pneumonectomy	CPT4	Procedure
Oragan transplant	2107481	2107481	Heart transplant, with or without recipient cardiectomy	CPT4	Procedure	Heart transplant, with or without recipient cardiectomy	CPT4	Procedure
Oragan transplant	2108456	2108456	Hematopoietic progenitor cell (HPC); allogeneic transplantation per donor	CPT4	Procedure	Hematopoietic progenitor cell (HPC); allogeneic transplantation per donor	CPT4	Procedure
Oragan transplant	2108457	2108457	Hematopoietic progenitor cell (HPC); autologous transplantation	CPT4	Procedure	Hematopoietic progenitor cell (HPC); autologous transplantation	CPT4	Procedure
Oragan transplant	2108458	2108458	Allogeneic lymphocyte infusions	CPT4	Procedure	Allogeneic lymphocyte infusions	CPT4	Procedure
Oragan transplant	2109037	2109037	Intestinal allotransplantation; from cadaver donor	CPT4	Procedure	Intestinal allotransplantation; from cadaver donor	CPT4	Procedure
Oragan transplant	2109038	2109038	Intestinal allotransplantation; from living donor	CPT4	Procedure	Intestinal allotransplantation; from living donor	CPT4	Procedure
Oragan transplant	2109039	2109039	Removal of transplanted intestinal allograft, complete	CPT4	Procedure	Removal of transplanted intestinal allograft, complete	CPT4	Procedure
Oragan transplant	2109321	2109321	Liver allotransplantation, orthotopic, partial or whole, from cadaver or living donor, any age	CPT4	Procedure	Liver allotransplantation, orthotopic, partial or whole, from cadaver or living donor, any age	CPT4	Procedure
Oragan transplant	2109322	2109322	Liver allotransplantation; heterotopic, partial or whole, from cadaver or living donor, any age	CPT4	Procedure	Liver allotransplantation; heterotopic, partial or whole, from cadaver or living donor, any age	CPT4	Procedure
Oragan transplant	2109411	2109411	Pancreatectomy, total or subtotal, with autologous transplantation of pancreas or pancreatic islet cells	CPT4	Procedure	Pancreatectomy, total or subtotal, with autologous transplantation of pancreas or pancreatic islet cells	CPT4	Procedure
Oragan transplant	2109425	2109425	Transplantation of pancreatic allograft	CPT4	Procedure	Transplantation of pancreatic allograft	CPT4	Procedure
Oragan transplant	2109426	2109426	Removal of transplanted pancreatic allograft	CPT4	Procedure	Removal of transplanted pancreatic allograft	CPT4	Procedure
Oragan transplant	2109586	2109586	Renal allotransplantation, implantation of graft; without recipient nephrectomy	CPT4	Procedure	Renal allotransplantation, implantation of graft; without recipient nephrectomy	CPT4	Procedure
Oragan transplant	2109587	2109587	Renal allotransplantation, implantation of graft; with recipient nephrectomy	CPT4	Procedure	Renal allotransplantation, implantation of graft; with recipient nephrectomy	CPT4	Procedure
Oragan transplant	2109588	2109588	Removal of transplanted renal allograft	CPT4	Procedure	Removal of transplanted renal allograft	CPT4	Procedure
Oragan transplant	2109589	2109589	Renal autotransplantation, reimplantation of kidney	CPT4	Procedure	Renal autotransplantation, reimplantation of kidney	CPT4	Procedure
Oragan transplant	2211744	2211744	Ultrasound, transplanted kidney, real time and duplex Doppler with image documentation	CPT4	Procedure	Ultrasound, transplanted kidney, real time and duplex Doppler with image documentation	CPT4	Procedure
Oragan transplant	44820426	4028623	Bone marrow replaced by transplant	ICD9CM	Observation	Transplantation of bone marrow	SNOMED	Procedure
Oragan transplant	44820426	4215685	Bone marrow replaced by transplant	ICD9CM	Observation	Past history of procedure	SNOMED	Observation
Oragan transplant	44821546	4215685	Kidney replaced by transplant	ICD9CM	Observation	Past history of procedure	SNOMED	Observation
Oragan transplant	44821546	4322471	Kidney replaced by transplant	ICD9CM	Observation	Transplant of kidney	SNOMED	Procedure
Oragan transplant	44821547	4137127	Heart replaced by transplant	ICD9CM	Observation	Transplantation of heart	SNOMED	Procedure
Oragan transplant	44821547	4215685	Heart replaced by transplant	ICD9CM	Observation	Past history of procedure	SNOMED	Observation
Oragan transplant	44821549	4076862	Liver replaced by transplant	ICD9CM	Observation	Transplantation of liver	SNOMED	Procedure
Oragan transplant	44821549	4215685	Liver replaced by transplant	ICD9CM	Observation	Past history of procedure	SNOMED	Observation
Oragan transplant	44824847	257755	Complications of transplanted lung	ICD9CM	Condition	Complication of transplanted lung	SNOMED	Condition
Oragan transplant	44824848	201461	Complications of other specified transplanted organ	ICD9CM	Condition	Disorder affecting transplanted structure	SNOMED	Condition
Oragan transplant	44825005	4215685	Organ or tissue replaced by transplant, intestines	ICD9CM	Observation	Past history of procedure	SNOMED	Observation
Oragan transplant	44825005	4300185	Organ or tissue replaced by transplant, intestines	ICD9CM	Observation	Transplantation	SNOMED	Procedure
Oragan transplant	44827354	4215685	Pancreas replaced by transplant	ICD9CM	Observation	Past history of procedure	SNOMED	Observation
Oragan transplant	44827354	4266668	Pancreas replaced by transplant	ICD9CM	Observation	Transplantation of pancreas	SNOMED	Procedure
Oragan transplant	44828353	25698	Complications of transplanted pancreas	ICD9CM	Condition	Complication of transplanted pancreas	SNOMED	Condition
Oragan transplant	44828354	200906	Complications of transplanted intestine	ICD9CM	Condition	Complication of transplanted intestines	SNOMED	Condition
Oragan transplant	44828541	4215685	Lung replaced by transplant	ICD9CM	Observation	Past history of procedure	SNOMED	Observation
Oragan transplant	44828541	4337138	Lung replaced by transplant	ICD9CM	Observation	Transplant of lung	SNOMED	Procedure
Oragan transplant	44830635	437169	Complications of transplanted bone marrow	ICD9CM	Condition	Disorder of transplanted bone marrow	SNOMED	Condition
Oragan transplant	44831796	201461	Complications of transplanted organ	ICD9CM	Condition	Disorder affecting transplanted structure	SNOMED	Condition
Oragan transplant	44833095	4215685	Other specified organ or tissue replaced by transplant	ICD9CM	Observation	Past history of procedure	SNOMED	Observation
Oragan transplant	44833095	4300185	Other specified organ or tissue replaced by transplant	ICD9CM	Observation	Transplantation	SNOMED	Procedure
Oragan transplant	44834123	200616	Complications of transplanted liver	ICD9CM	Condition	Complication of transplanted liver	SNOMED	Condition
Oragan transplant	44836487	199991	Complications of transplanted kidney	ICD9CM	Condition	Disorder of transplanted kidney	SNOMED	Condition
Oragan transplant	44836647	4215685	Organ or tissue replaced by transplant	ICD9CM	Observation	Past history of procedure	SNOMED	Observation
Oragan transplant	44836649	4120445	Peripheral stem cells replaced by transplant	ICD9CM	Observation	Hemopoietic stem cell transplant	SNOMED	Procedure
Oragan transplant	44836649	4215685	Peripheral stem cells replaced by transplant	ICD9CM	Observation	Past history of procedure	SNOMED	Observation
Oragan transplant	44836650	4215685	Unspecified organ or tissue replaced by transplant	ICD9CM	Observation	Past history of procedure	SNOMED	Observation
Oragan transplant	44836650	4300185	Unspecified organ or tissue replaced by transplant	ICD9CM	Observation	Transplantation	SNOMED	Procedure
Oragan transplant	44836677	4186037	Aftercare following organ transplant	ICD9CM	Observation	Aftercare	SNOMED	Observation
Oragan transplant	44836677	4208341	Aftercare following organ transplant	ICD9CM	Observation	Solid organ transplant	SNOMED	Procedure
Oragan transplant	44837634	320299	Complications of transplanted heart	ICD9CM	Condition	Cardiac transplant disorder	SNOMED	Condition
Oragan transplant	44837813	4215685	Other specified organ or tissue replaced by transplant	ICD9CM	Observation	Past history of procedure	SNOMED	Observation
Oragan transplant	44837813	4300185	Other specified organ or tissue replaced by transplant	ICD9CM	Observation	Transplantation	SNOMED	Procedure
peanut allergy	2212748	2212748	Allergen specific IgE; quantitative or semiquantitative, crude allergen extract, each	CPT4	Measurement	Allergen specific IgE; quantitative or semiquantitative, crude allergen extract, each	CPT4	Measurement
peanut allergy	2314057	2314057	Percutaneous tests (scratch, puncture, prick) with allergenic extracts, immediate type reaction, including test interpretation and report, specify number of tests	CPT4	Measurement	Percutaneous tests (scratch, puncture, prick) with allergenic extracts, immediate type reaction, including test interpretation and report, specify number of tests	CPT4	Measurement
peanut allergy	2314058	2314058	Percutaneous tests (scratch, puncture, prick) sequential and incremental, with drugs, biologicals or venoms, immediate type reaction, specify number of tests	CPT4	Procedure	Percutaneous tests (scratch, puncture, prick) sequential and incremental, with drugs, biologicals or venoms, immediate type reaction, specify number of tests	CPT4	Procedure
peanut allergy	2314060	2314060	Intracutaneous (intradermal) tests, sequential and incremental, with drugs, biologicals, or venoms, immediate type reaction, specify number of tests	CPT4	Procedure	Intracutaneous (intradermal) tests, sequential and incremental, with drugs, biologicals, or venoms, immediate type reaction, specify number of tests	CPT4	Procedure
peanut allergy	2314061	2314061	Intracutaneous (intradermal) tests with allergenic extracts, immediate type reaction, including test interpretation and report, specify number of tests	CPT4	Measurement	Intracutaneous (intradermal) tests with allergenic extracts, immediate type reaction, including test interpretation and report, specify number of tests	CPT4	Measurement
